Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
Mosshide Riverwallow,"|cFFFFD200Vendor:|r Dawn-Seeker Krek / Dawn-Seeker Alkset|n|cFFFFD200Location:|r Stormshield / Warspear|n|cFFFFD200Cost:|r 50,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","Aggressive and territorial, the mosshide is known for hiding in river-shore scrub and ambushing unwary passersby.",632,230,0,2,171825,0,0,44,0,0
Hellfire Infernal,|cFFFFD200Drop:|r Gul'dan (Mythic)|n|cFFFFD200Zone:|r The Nighthold,"From the bowels of the nether is summoned a creature of pure hatred, bent on burning down any life in its way.",633,230,0,0,171827,0,0,45,0,0
Solar Spirehawk,|cFFFFD200Drop:|r Rukhmar|n,Looking into the eyes of this mystical beast is like peering into the heart of the sun. Goggles are recommended when you're riding.,634,248,0,0,171828,0,0.8,4,0,0
Shadowmane Charger,"|cFFFFD200Vendor:|r Ravenspeaker Skeega / Shadow-Sage Brakoss|n|cFFFFD200Faction:|r Arakkoa Outcasts - Exalted|n|cFFFFD200Location:|r Stormshield / Warspear|n|cFFFFD200Cost:|r 5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t|n",Draenei poets have likened this talbuk's coloring to shadows cast by moonlight in an ashen forest.,635,230,0,2,171829,0,0,45,0,0
Swift Breezestrider,|cFFFFD200Drop:|r Pathrunner|n|cFFFFD200Zone:|r Shadowmoon Valley|n,"Draenei have relied on this mount, the swiftest of all talbuk, to relay messengers and their missives safely to their destinations.",636,230,0,0,171830,0,0,45,0,0
Trained Silverpelt,|cFFFFD200Location:|r Garrison Stables,"Prized for its intelligence, this breed of talbuk can be trained to execute defensive kicks and gorings in battle.",637,230,0,1,171831,0,0,45,0,0
Breezestrider Stallion,"|cFFFFD200Vendor:|r Dazzerian|n|cFFFFD200Faction:|r Vol'jin's Spear - Exalted|n|cFFFFD200Location:|r Warspear|n|cFFFFD200Cost:|r 5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t|n","These breezestriders' red coloration reflects their temperament: sanguine, fierce, and courageous.",638,230,0,2,171832,0,0,45,0,0
Pale Thorngrazer,"|cFFFFD200Vendor:|r Crafticus Mindbender|n|cFFFFD200Faction:|r Wrynn's Vanguard - Exalted|n|cFFFFD200Location:|r Stormshield|n|cFFFFD200Cost:|r 5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","This talbuk subsists completely on a diet of thistles and thorns, making its insides as tough as its outside.",639,230,0,2,171833,0,0,45,0,0
Vicious War Ram,|cFFFFD200Vendor: |rNecrolord Sipe|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,"Until it head-butts you below the belt, it has not truly accepted you as its rider.",640,230,4,2,171834,0,0,4,0,0
Vicious War Raptor,|cFFFFD200Vendor: |rDeathguard Netharian|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,Because sharp teeth and claws weren't enough.,641,230,4,2,171835,0,0,4,0,0
Garn Steelmaw,|cFFFFD200Drop:|r Invader's Forgotten Treasure,A trainer once tried to put decorative metal in his steelmaw wolf's mouth. He had to wait three days to get it back.,642,230,0,0,171836,0,0,4,0,0
Warsong Direfang,"|cFFFFD200Drop:|r Vengeance, Deathtalon, Terrorfist, Doomroller|n|cFFFFD200Zone:|r Tanaan Jungle|n",Has a will of iron but is a sweetheart if you give it a clefthoof bone to chew on.,643,230,0,0,171837,0,0,4,0,0
Armored Frostwolf,|cFFFFD200Achievement:|r The Stable Master|n,"It's trained to survive the harsh climate of Frostfire Ridge, so it snuggles as if its life depended on it.",644,230,0,5,171838,0,0,4,0,0
Ironside Warwolf,"|cFFFFD200Vendor:|r Kil'rip|n|cFFFFD200Faction:|r Laughing Skull - Exalted|n|cFFFFD200Location:|r Horde Garrison Trading Post|n|cFFFFD200Cost:|r 5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t",It has an armored spike on its tail. Scratch its belly at your own risk.,645,230,4,2,171839,0,0,4,0,0
Trained Snarler,|cFFFFD200Quest:|r Garrison Stables,Enormously cute as a puppy. Slightly less so now.,647,230,0,1,171841,0,0,4,0,0
Swift Frostwolf,"|cFFFFD200Vendor:|r Beska Redtusk|n|cFFFFD200Faction:|r Frostwolf Orcs - Exalted|n|cFFFFD200Location:|r Warspear|n|cFFFFD200Cost:|r 5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","Amidst the cold heights of Frostfire, the frostwolves hunt anything they can catch. The fastest among them eat well.",648,230,4,2,171842,0,0,4,0,0
Smoky Direwolf,|cFFFFD200Drop:|r Invader's Forgotten Treasure,Believed to reside mostly in the north. Hates weddings.,649,230,0,0,171843,0,0,4,0,0
Dustmane Direwolf,|cFFFFD200Profession:|r Leatherworking|n,"Cautious by direwolf standards, the dustmane can only be coaxed to ride with something it considers special.",650,230,0,3,171844,28896,0,4,0,0
Warlord's Deathwheel,|cFFFFD200Achievement:|r Warlord's Deathwheel|n|cFFFFD200Category:|r Feats of Strength,"Often referred to as the ""Goblin Lawn Mower"", this growling behemoth treats enemies like they are made of grass... ready to be mown down.",651,230,0,5,171845,31525,0,4,0,0
Champion's Treadblade,"|cFFFFD200Vendor:|r Paulie|n|cFFFFD200Zone:|r Stormwind, Old Town|n|cFFFFD200Cost: |r100000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","Forged by human, gnome, and dwarf, this armored masterpiece is designed to slice a tauren into a tri-tip dinner with a flick of the handlebars.",652,230,0,2,171846,31526,0,4,0,0
Challenger's War Yeti,|cFFFFD200Achievement:|r Challenge Warlord: Silver|n,Thankfully they move fast and mostly leave the smell behind them.,654,230,0,5,171848,0,0,45,0,0
Sunhide Gronnling,|cFFFFD200Drop:|r Poundfist|n|cFFFFD200Zone:|r Gorgrond,"Loves the sun, hates everything else.",655,230,0,0,171849,0,0,45,0,0
Llothien Prowler,|cFFFFD200Quest:|r Volpin the Elusive|n|cFFFFD200Zone:|r Suramar|n,"These sleek foxes can prowl amongst newly-fallen leaves without making a sound, even at this size.",656,230,0,1,171850,0,0,4,0,0
Garn Nighthowl,|cFFFFD200Drop:|r Nok-Karosh|n|cFFFFD200Location:|r Frostfire Ridge,"The garn are the most fierce predators on Draenor, and always hunt in packs.",657,230,0,0,171851,0,0,4,0,0
Bloodfang Widow,|cFFFFD200Vendor:|r The Mad Merchant|n,"Its long, serrated limbs drip with the blood of its enemies and/or mate.",663,230,0,2,213115,0,0,4,0,0
Emerald Drake,|cFFFFD200Achievement:|r Drake Collector|n|cFFFFD200Category:|r Mounts,"""Is the emerald drake rare?  You have no idea.  If I had a silver for every time someone asked me about one, I could have retired years ago."" --Mei Francis",664,248,128,5,175700,0,0,4,0,0
Chauffeured Mechano-Hog,|cFFFFD200Achievement:|r Heirloom Hoarder|n,Why drive yourself around when you can hire someone to do it for you?,678,284,4100,5,179244,0,0,4,0,0
Chauffeured Mekgineer's Chopper,|cFFFFD200Achievement:|r Heirloom Hoarder,Transportation is a precise business.,679,284,4100,5,179245,0,0,4,0,0
Voidtalon of the Dark Star,|cFFFFD200Drop: |rVoidtalon Egg,"Corrupted by the presence of the Dark Star in Draenor, the Voidtalons resisted being broken by the Shadowmoon Clan and were ultimately destroyed by Ner'zhul. Only a single egg remains, lost in the void.",682,230,0,0,179478,0,0,4,0,0
Mystic Runesaber,|cFFFFD200In-Game Shop|r,"Infused with arcane power, the Mystic Runesaber has long been hidden by chaotic nether energies. Recently they have emerged from the shadows in search of ley lines to sate their thirst for magic.",741,248,0,9,180545,0,1.5,4,0,0
Felsteel Annihilator,|cFFFFD200Drop: |rArchimonde|n|cFFFFD200Location:|r Hellfire Citadel|n|cFFFFD200Difficulty:|r Mythic|n,"Forged deep within Hellfire Citadel by a mad blacksmith, the Felsteel Annihilator combines the metalworking knowledge of the Iron Horde with the chaotic fel energies of the Burning Legion into an unholy union of steel and flame.",751,248,0,0,182912,0,0,45,0,0
Corrupted Dreadwing,"|cFFFFD200Vendor: |rDawn-Seeker Krisek|n|cFFFFD200Zone: |rTanaan Jungle|n|cFFFFD200Faction: |rOrder of the Awakened - Friendly|n|cFFFFD200Cost:|r 150,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","Bathed in the blood of demons, these corrupted Dread Ravens are significantly more aggressive, and will often kill one another if kept in confinement.",753,248,0,2,183117,0,0,4,0,0
Vicious War Mechanostrider,|cFFFFD200Vendor: |rNecrolord Sipe|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,Equipped with head-mounted Critter Destroyer 9000.,755,230,4,-1,183889,0,0,45,0,0
Vicious War Kodo,|cFFFFD200Vendor: |rDeathguard Netharian|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,The spiked ball on the tail is strong enough to crush through even the most reinforced Alliance defenses.,756,230,4,2,185052,0,0,228,0,0
Infernal Direwolf,|cFFFFD200Achievement:|r Glory of the Hellfire Raider,"A mighty wolf of Draenor, touched by the fel energies unleashed by Gul'dan in Tanaan Jungle. It has not gone completely mad... yet.",758,230,0,5,186305,0,0,4,0,0
Primal Gladiator's Felblood Gronnling,|cFFFFD200Achievement: |rGladiator: Warlords Season 1|n|cFFFFD200Category: |rFeats of Strength,"One of the gronnlings of Tanaan Jungle caught in the eruption of fel energies unleashed by Gul'dan, and now beholden to an unquenchable lust for chaos.",759,230,64,5,186828,0,0,4,0,0
Wild Gladiator's Felblood Gronnling,|cFFFFD200Achievement: |rGladiator: Warlords Season 2|n|cFFFFD200Category: |rFeats of Strength,"One of the gronnlings of Tanaan Jungle caught in the eruption of fel energies unleashed by Gul'dan, and now beholden to an unquenchable lust for chaos.",760,230,64,5,189043,0,0,4,0,0
Warmongering Gladiator's Felblood Gronnling,|cFFFFD200Achievement: |rGladiator: Warlords Season 3|n|cFFFFD200Category: |rFeats of Strength,"One of the gronnlings of Tanaan Jungle caught in the eruption of fel energies unleashed by Gul'dan, and now beholden to an unquenchable lust for chaos.",761,230,64,5,189044,0,0,4,0,0
Coalfist Gronnling,|cFFFFD200Garrison Mission:|r Breaker Two,This little gronnling is well-known for smashing his way into garrison inns and making a mess of the pots and pans.,762,230,0,0,189364,0,0,45,0,0
Illidari Felstalker,|cFFFFD200Promotion:|r Legion Collector's Edition|n,The Illidari have broken some lesser demons for use against their Legion masters.,763,230,0,7,189998,0,0,4,0,0
Grove Warden,|cFFFFD200Quest: |rDark Waters|n|cFFFFD200Zone: |rMoonglade,"These magical companions are the wardens of peaceful, primordial groves within the Emerald Dream.",764,248,0,1,189999,0,1,4,0,0
Bristling Hellboar,|cFFFFD200Vendor: |rZ'tenga the Walker|n|cFFFFD200Zone: |rTanaan Jungle|n|cFFFFD200Faction: |rThe Saberstalkers - Exalted|n|cFFFFD200Cost: |r5000|TInterface\ICONS\INV_misc_blacksaberonfang.blp:0|t,The one and only source for the rare culinary ingredient: cursed bacon.,765,230,0,2,190690,0,0,44,0,0
Charger,|cFFFFD200Paladin|r,Redeemed by the Light. Devoted to your cause.,767,291,264,1,221883,0,0,4,0,0
Deathtusk Felboar,|cFFFFD200Vendor: |rShadow Hunter Denjai|n|cFFFFD200Zone: |rTanaan Jungle|n|cFFFFD200Faction: |rVol'jin's Headhunters - Exalted|n|n|cFFFFD200Vendor: |rVindicator Krethos|n|cFFFFD200Zone: |rTanaan Jungle|n|cFFFFD200Faction: |rHand of the Prophet - Exalted,Veterans of the battle for Outland's Hellfire Penninsula are traumatized by thoughts of these beasts to this day.,768,230,0,2,190977,0,0,44,0,0
Minion of Grumpus,|cFFFFD200World Event:|r Feast of Winter Veil,"No one quite knows when the legend of Grumpus began in Draenor, but his toys are just the worst.",769,230,0,6,191314,0,0,45,0,0
Soaring Skyterror,|cFFFFD200Achievement:|r Draenor Pathfinder,"The extra-light equipment on this chromatic rylak allows it to swoop and glide through the clouds easily, free from the bounds of the land below.",772,248,128,5,191633,0,0,4,0,0
Grove Defiler,|cFFFFD200Achievement: |rGlory of the Legion Raider|n|cFFFFD200Category: |rDungeons & Raids,The Grove Wardens of the Emerald Dream were some of the first to fall to the corrupting influence of the Nightmare.,773,248,0,5,193007,0,0,4,0,0
Prestigious War Steed,"|cFFFFD200Achievement:|r Free For All, More For Me|n",Armored to withstand collisions in battle.,775,230,4,5,193695,0,0,45,0,0
Swift Spectral Rylak,|cFFFFD200Legacy|r,Even the dead need a lift every now and then.,776,242,64,5,194046,0,0,4,0,0
Eclipse Dragonhawk,|cFFFFD200World Event:|r Timewalking|n|cFFFFD200Vendor:|r Cupri|n|cFFFFD200Location:|r Shattrath|n,"Captured from the renegade blood elves at Eclipse Point, these purple dragonhawks were often sought after by Scryers posted to the Sanctum of the Stars.",778,248,128,6,194464,0,0,4,0,0
Spirit of Eche'ro,|cFFFFD200Profession:|r Archaeology,The spirit of Huln Highmountain's pet moose.,779,248,0,3,196681,0,0,45,0,0
Felsaber,|cFFFFD200Class:|r Demon Hunter,A special creation of Lord Illidan gifted to his most trusted demon hunters.,780,230,512,1,200175,41722,0,4,0,0
Infinite Timereaver,|cFFFFD200World Event:|r Timewalking Dungeons,"Fickle and savage, these drakes slip in and out of time until they find a worthy rider.",781,248,128,6,201098,0,0,4,0,0
Prestigious War Wolf,"|cFFFFD200Achievement:|r Free For All, More For Me|n","At Warchief Hellscream's command, Horde trainers began raising wolves to thrive in the shock and ferocity of sustained combat.",784,230,4,5,204166,0,0,4,0,0
Charger,|cFFFFD200Paladin|r,Redeemed by the Light. Devoted to your cause.,786,291,264,1,205656,0,0,4,0,0
Felblaze Infernal,|cFFFFD200Drop:|r Gul'dan|n|cFFFFD200Zone:|r The Nighthold|n,"The Illidari were able to break one of these fiery beasts for use as an unstoppable, fearless mount against the Legion.",791,230,0,0,213134,0,0,45,0,0
Predatory Bloodgazer,|cFFFFD200Quest:|r Bloodgazer Reunion|n,The sheer amount of raw red berries these fierce omnivors consume gives them their distinctive eye color.,793,230,0,1,213158,0,0,4,0,0
Brilliant Direbeak,|cFFFFD200Quest:|r Direbeak Reunion|n,The shimmering hides of these deceptively fierce and coordinated beasts is intended to confuse and disorient prey.,794,230,0,1,213164,0,0,4,0,0
Snowfeather Hunter,|cFFFFD200Quest:|r Snowfeather Reunion|n,"Capable of hiding in a fog bank until prey approaches, then slicing them open with one claw-raised jump.",795,230,0,1,213163,0,0,4,0,0
Viridian Sharptalon,|cFFFFD200Quest:|r Sharptalon Reunion|n,"Adept at blending into dense, magical forests, such as one may find around the Broken Isles.",796,230,0,1,213165,0,0,4,0,0
Steelbound Devourer,|cFFFFD200Profession: |rBlacksmithing,Only the sturdiest-forged chains can restrain this beast.,797,230,0,3,213209,0,0,4,0,0
Brinedeep Bottom-Feeder,|cFFFFD200Vendor: |rConjurer Margoss|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Faction: |rConjurer Margoss - Honored|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t,"These elusive fish prefer to skulk in the deepest reaches of the Great Sea, searching the darkness for food.",800,254,2064,2,214791,0,0,4,0,0
Long-Forgotten Hippogryph,|cFFFFD200Zone: |rAzsuna,You are the only one that remembered.,802,248,128,-1,215159,0,0,4,0,0
Ratstallion,|cFFFFD200Achievement: |rUnderbelly Tycoon|n|cFFFFD200Category: |rBroken Isles,"Years of chain-chugging potions in Dalaran's sewer system have allowed him to grow large, agile, and shadow resistant.",804,230,0,-1,215558,0,0,4,0,0
Great Sunwalker Kodo,|cFFFFD200Paladin|r,"At daybreak, the noble Sunwalkers often perform rituals to bless their mounts, imbuing them with holy magic.",823,291,264,1,221885,0,0,4,0,0
Great Exarch's Elekk,|cFFFFD200Quest|r |n,Only the most distinguished paladins are given the honor of riding this elekk. Its plated armor and purple adornments have been blessed by Prophet Velen himself.,824,291,264,1,221887,0,0,44,0,0
Thalassian Charger,|cFFFFD200Paladin|r,A loyal companion to any who would protect Silvermoon.,825,291,264,1,221886,0,0,4,0,0
Prestigious Bronze Courser,|cFFFFD200Achievement: |rHonor Level 15|n|cFFFFD200Category: |rHonor,"One of the bold equines of the Broken Isles, unmatched among the steeds of Azeroth in ferocity and strength.",826,230,64,5,222202,0,0,4,0,0
Prestigious Royal Courser,|cFFFFD200Achievement: |rHonor Level 150|n|cFFFFD200Category: |rHonor,"One of the bold equines of the Broken Isles, unmatched among the steeds of Azeroth in ferocity and strength.",831,230,64,5,222236,0,0,4,0,0
Prestigious Forest Courser,|cFFFFD200Achievement: |rHonor Level 125|n|cFFFFD200Category: |rHonor,"One of the bold equines of the Broken Isles, unmatched among the steeds of Azeroth in ferocity and strength.",832,230,64,5,222237,0,0,4,0,0
Prestigious Ivory Courser,|cFFFFD200Achievement: |rHonor Level 40|n|cFFFFD200Category: |rHonor,"One of the bold equines of the Broken Isles, unmatched among the steeds of Azeroth in ferocity and strength.",833,230,64,5,222238,0,0,4,0,0
Prestigious Azure Courser,|cFFFFD200Achievement: |rHonor Level 70|n|cFFFFD200Category: |rHonor,"One of the bold equines of the Broken Isles, unmatched among the steeds of Azeroth in ferocity and strength.",834,230,64,5,222240,0,0,4,0,0
Prestigious Midnight Courser,|cFFFFD200Achievement: |rHonor Level 250|n|cFFFFD200Category: |rHonor,"One of the bold equines of the Broken Isles, unmatched among the steeds of Azeroth in ferocity and strength.",836,230,64,5,222241,0,0,4,0,0
Fathom Dweller,|cFFFFD200Drop: |rKosumoth the Hungering,"Deep within the hungering chasms of the Great Sea, swarms of Fathom Dwellers sway like a great floating carpet, sightlessly in the dark.",838,254,2064,0,223018,0,1,44,0,0
Vicious Gilnean Warhorse,|cFFFFD200Vendor: |rNecrolord Sipe|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,"Born, bred and battle tested in Gilneas.",841,230,4,-1,223341,0,0,45,0,0
Vicious War Trike,|cFFFFD200Vendor: |rDeathguard Netharian|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,The most devastating technology money can buy.,842,230,4,2,223354,0,0,4,0,0
Vicious Warstrider,|cFFFFD200Vendor: |rDeathguard Netharian|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,"Exquisite, dignified and deadly.",843,230,4,2,223363,0,0,45,0,0
Vicious War Elekk,|cFFFFD200Vendor: |rNecrolord Sipe|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,A favorite of warriors of the Exodar.,844,230,4,-1,223578,0,0,44,0,0
Mechanized Lumber Extractor,|cFFFFD200Achievement: |rRemember to Share|n|cFFFFD200Category: |rToy Box,Jepetto may have over done it a little...,845,248,2048,5,223814,0,0,45,0,0
Leyfeather Hippogryph,|cFFFFD200Achievement: |rGlory of the Legion Hero|n|cFFFFD200Category: |rDungeons & Raids,"Ancient mounts of the Highborne, now left to run wild in the Broken Isles, they can rarely be found due to their latent magical powers.",846,248,0,5,225765,0,0,4,0,0
Arcadian War Turtle,|cFFFFD200Vendor:|r Xur'ios|n,"Bred for destruction by an insane warlord in a far-off land, but at least the seat is warm.",847,230,0,2,227956,0,0,4,0,0
Vindictive Gladiator's Storm Dragon,|cFFFFD200Achievement: |rGladiator: Legion Season 1|n|cFFFFD200Category: |rPlayer vs. Player,"Born in the mountains of Stormheim, this terrifying fusion of storm and scale sets the sky ablaze in pursuit of its prey.",848,248,192,5,227986,0,0,4,0,0
Fearless Gladiator's Storm Dragon,|cFFFFD200Achievement: |rGladiator: Legion Season 2|n|cFFFFD200Category: |rPlayer vs. Player,"Born in the mountains of Stormheim, this terrifying fusion of storm and scale sets the sky ablaze in pursuit of its prey.",849,248,192,5,227988,0,0,4,0,0
Cruel Gladiator's Storm Dragon,|cFFFFD200Achievement: |rGladiator: Legion Season 3|n|cFFFFD200Category: |rPlayer vs. Player,"Born in the mountains of Stormheim, this terrifying fusion of storm and scale sets the sky ablaze in pursuit of its prey.",850,248,192,5,227989,0,0,4,0,0
